handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
368,Product,Porsche 911 - 997 Targa 4,,da3556_186246174c08465e9bbe0889730709fa~mv2.jpg;654b5a_2f730b8c688a42ddac6b902c6c520161~mv2.jpeg;654b5a_1f3b08f694a94f20ae16526fada5c17f~mv2.jpeg;654b5a_0f2ffdec86ca48e6a53ee823a316a577~mv2.jpeg;654b5a_cec421b1b4844712b3896e75d7148659~mv2.jpeg,All Vehicles;Modern,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Porsche,Decade,DROP_DOWN,2000's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#2424f9:Blue,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 2006<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 3600cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Blue<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
369,Product,TVR Cerbera,,7c9911_0c1de15b49a2490fbc82a51e4d26aa75~mv2.jpeg;7c9911_53dfd0a485c147e599ee0e4bc1041e60~mv2.jpeg;7c9911_aa39b015e48349fabf65f545328529ff~mv2.jpeg;7c9911_004a62442f0b4e76bd1682024ff16f64~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,TVR,Decade,DROP_DOWN,2000's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#2424f9:Blue,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 2002<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 4000cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Blue<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
370,Product,Peugeot 106 Graduates,,da3556_a788aed043714b3d830d0a917231d933~mv2.jpg;872d04_b7d4251dd2704080bcaeb41c9f69c87d~mv2.jpg;872d04_2fcaad6a7bdf4aba831736675ab1952b~mv2.jpg;872d04_2f2808a152cd460f85f181c2a756ab2c~mv2.jpg;872d04_7d14dc389597408c9044677cc8a1dabd~mv2.jpg;872d04_f5588cfe51914f2ebc546ef6064fd513~mv2.jpg;872d04_16287073da41474abb6ff5865785b3a5~mv2.jpg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Peugeot,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#ff0000:Red,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1995<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1100cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Red<br> <strong>Interior&nbsp;</strong>: Blue</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
371,Product,Albion LH463,,da3556_deeef751e6e340e4956eea28d39352e4~mv2.jpg;bd257a_a50b89c05d7147f9a6ed0eafb6b46606~mv2.jpeg,All Vehicles;Classic;Vans,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Albion,Decade,DROP_DOWN,1930's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#800080:Purple,Seats,DROP_DOWN,3,DETAILS,<p><strong>Year&nbsp;</strong>: 1935<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 5L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 3<br> <strong>Exterior&nbsp;</strong>: Maroon<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
373,Product,Volkswagen Karmann Ghia,,,All Vehicles;Classic,,,500.0,,false,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Volkswagen,Decade,DROP_DOWN,1960's,Steering,DROP_DOWN,Left Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#000000:Black,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1968<br> <strong>Steering&nbsp;</strong>: Left Hand Drive<br> <strong>Engine&nbsp;</strong>: 1.8L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Black<br> <strong>Interior&nbsp;</strong>: Red</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
374,Product,AC Greyhound,,da3556_ffbad84a1ca142f18ba4f732b6b4bc32~mv2.jpg;799f37_b9794b2717884917bdca5cafe2821044~mv2.jpeg;799f37_be209ca54dc941769e4b2e39eb8ab809~mv2.jpeg;799f37_527e9ecd69ca4c8eb1528857aa934f4b~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,AC,Decade,DROP_DOWN,1960's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#d9d9d9:Silver,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 1961<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Grey<br> <strong>Interior&nbsp;</strong>: Black</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
375,Product,Ford Escort RS Turbo,,b93864_7732b2f8935b49b19e3b7ae6d5fcdabb~mv2.jpg;b93864_4a54569869f9453480b61ff00f6408f1~mv2.jpg;b93864_81aed4317ecf436eb411cb727438c3dd~mv2.jpg;b93864_99242064b8654112b88dbdcdccf0f0fb~mv2.jpg,All Vehicles;Classic;American,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Ford,Decade,DROP_DOWN,1980's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#ffffff:White,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1985<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1.6L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: White<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
376,Product,Volkswagen Golf,,da3556_206131841de44ca4943cb6c0d7624522~mv2.jpg;54eca5_1ba6d08a96544b6892c32b399fae4299~mv2.jpeg;54eca5_a98bd2328d4e4262a4117c3fb8dfad12~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Volkswagen,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#ff0000:Red,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1990<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1.3L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Red<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
377,Product,Triumph Stag,,da3556_4d5fe2a5225f4b49b8261fc3a99150f3~mv2.jpg;6be10f_563396f019c943b9bd7c84d3cb5e2fad~mv2.jpeg;6be10f_936806fcf58a46d3bc6219ddc60e7426~mv2.jpeg,All Vehicles;Classic;Convertibles,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Triumph,Decade,DROP_DOWN,1970's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#2424f9:Blue,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1975<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 3L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Blue<br> <strong>Interior&nbsp;</strong>: Black</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
378,Product,Nissan Pandem Skyline,,da3556_20aeb966c7a24b8ea736f40ca4c8baae~mv2.jpg;763b82_d5a28ac6c1fa4e969fe55eb193941b32~mv2.jpg;763b82_c00c004093ba4690ad03e019a69249d7~mv2.jpg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Nissan,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#2424f9:Blue,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1990<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1999cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Blue<br> <strong>Interior&nbsp;</strong>: Black</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
379,Product,Porsche 944,,a1279d_ff335e00bcb244d4aaa0a20cc946e374~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Porsche,Decade,DROP_DOWN,1980's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#ceb009:Gold,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1984<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2.5L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Gold<br> <strong>Interior&nbsp;</strong>: Brown</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
380,Product,Jeep Willys MB,,da3556_d223891fa7de4af0947bdb2f371789b5~mv2.png;e20729_940d7368fc2c426ab2e2670df6a4b250~mv2.jpeg;e20729_42985af2ede64e2eba89bc5dec9d0216~mv2.jpeg;e20729_442de9a5157549608c0be3d3b96a900f~mv2.jpeg;e20729_639b7778add34ccfac1773f071a92649~mv2.jpeg;e20729_306dce1234f84cffa8f8f0b3538f39f6~mv2.jpeg;e20729_09cd9fd988dd4ab0b5c137f3b0233a00~mv2.jpeg,All Vehicles;Classic;4x4;American,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Jeep,Decade,DROP_DOWN,1940's,Steering,DROP_DOWN,Left Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#008000:Green,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1944<br> <strong>Steering&nbsp;</strong>: Left Hand Drive<br> <strong>Engine&nbsp;</strong>: 2200cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Green<br> <strong>Interior&nbsp;</strong>: Green</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
381,Product,Fiat x1/9,,15808c_05ff001580b8436eaf9f98cd1efbaaed~mv2.png;15808c_0276cdb0233340eea62ebdc9fcbff2dc~mv2.jpeg;15808c_c8f470adb93047d7b413f07c89439fe4~mv2.jpeg,All Vehicles;Classic;Convertibles,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Fiat,Decade,DROP_DOWN,1980's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#ff0000:Red,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 1985<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1500cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Red<br> <strong>Interior&nbsp;</strong>: Black</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
382,Product,Nissan Primera,,fdf2a4_d5d46c293ff54ee382cf48a6928cfdd0~mv2.jpeg;fdf2a4_893a950a53dd480f80ef5ad1147c3cdd~mv2.jpeg;fdf2a4_e931841c189a4156904f40a28c65e91a~mv2.jpeg,All Vehicles;Classic,,,500.0,,false,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Nissan,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#d9d9d9:Silver,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1999<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1769cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Silver<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
383,Product,Mercedes Fintail,,aecd36_e34a04465e974f4b81c8e3bb609e9f4e~mv2.jpg;aecd36_89a81a359ca54d0d880e3eeb2a635200~mv2.png,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Mercedes,Decade,DROP_DOWN,1960's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#008000:Green,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1966<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2000cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Green<br> <strong>Interior&nbsp;</strong>: Cream</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
384,Product,Chevrolet C10 Long Bed,,da3556_edf447b3d4ab435b9b4552c28f8584ac~mv2.jpg;da3556_10c93316628a4887bc72fc598d19d940~mv2.jpg;53966f_6e069561c61b43f09ecf8e8d2cafe766~mv2.jpeg,All Vehicles;Classic;American;Service Vehicles,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Chevrolet,Decade,DROP_DOWN,1960's,Steering,DROP_DOWN,Left Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#2424f9:Blue,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 1963<br> <strong>Steering&nbsp;</strong>: Left Hand Drive<br> <strong>Engine&nbsp;</strong>: 3.9L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Blue<br> <strong>Interior&nbsp;</strong>: Cream</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
385,Product,Alfa Romeo Giulietta Spider Veloce,,da3556_2600c7836e384a46a0268b540451de46~mv2.jpg,All Vehicles;Classic;Convertibles,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Alfa Romeo,Decade,DROP_DOWN,1960's,Steering,DROP_DOWN,Left Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#d9d9d9:Silver,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 1960<br> <strong>Steering&nbsp;</strong>: Left Hand Drive<br> <strong>Engine&nbsp;</strong>: 1300cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Grey<br> <strong>Interior&nbsp;</strong>: Red</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
386,Product,MG B Roadster,,da3556_4b32dfdb122e4fdb86933340908df3f5~mv2.jpg;24cc48_c19799f4c5da4d1b8c051208375998aa~mv2.jpg;24cc48_758f74777bca41f7b7c8fecf3dabde4f~mv2.jpg;24cc48_a004685af5044a8090ce4b7db87f4ddf~mv2.jpg;24cc48_ac741a768d584f0ba2e3d22c949cec1a~mv2.jpg,All Vehicles;Classic;Convertibles,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,MG,Decade,DROP_DOWN,1970's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#ff0000:Red,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 1971<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Red<br> <strong>Interior&nbsp;</strong>: Black</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
387,Product,Ferrari 328gts,,da3556_a1c7e19479c340fe9e7a4bdea7d72cae~mv2.jpg,All Vehicles;Classic;Convertibles,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Ferrari,Decade,DROP_DOWN,1980's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#2424f9:Blue,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 1989<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 3.2L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Blue<br> <strong>Interior&nbsp;</strong>: Cream</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
